href,title,compound,layout,gross_floor_area,distribute,floor,structure,rent_per_month,added_at,total_views,subway_line,subway_station,subway_distance
https://tj.lianjia.com/zufang/101102075726.html,"陪读方便，房子装修不错，家具家电全齐,",诚基经贸中心,1室1厅,54平米,体育馆街租房,低楼层(共33层),塔楼,南,2500,2017.11.01,2,1,营口道,459,2017-11-06
https://tj.lianjia.com/zufang/101102075843.html,"陪读方便，房子装修不错，家具家电全齐,",诚基经贸中心,1室1厅,50平米,体育馆街租房,中楼层(共50层),塔楼,西 北,2500,2017.10.31,1,1,营口道,459,2017-11-06
https://tj.lianjia.com/zufang/101102091352.html,可以租员工宿舍，房子面积大，交通方便,义兴南里,1室1厅,40平米,万兴街租房,高楼层(共6层),板楼,西,2000,2017.11.02,4,,,,2017-11-06
https://tj.lianjia.com/zufang/101101038883.html,时尚一室 地段好 随时看房 地段好,天鸿大厦,1室0厅,58平米,大胡同租房,中楼层(共22层),板楼,西,1600,2017.11.03,2,,,,2017-11-06
https://tj.lianjia.com/zufang/101101093181.html,嘉海花园 三室一厅 交通便利 小区环境干净舒适,嘉海花园,3室1厅,142平米,光复道租房,中楼层(共18层),板楼,南 北,4500,2017.10.26,28,3,金狮桥,1128,2017-11-06
https://tj.lianjia.com/zufang/101100837619.html,艺术公寓 1室0厅 交通便利 小区环境 干净舒适,艺术公寓,2室1厅,76平米,鼓楼街租房,中楼层(共32层),塔楼,东北,3600,2017.11.01,33,2,东南角,1120,2017-11-06
https://tj.lianjia.com/zufang/101100843469.html,时代奥城精装两室 拎包入住 地铁房 出行便利,时代奥城,2室1厅,96平米,体育中心街租房,低楼层(共24层),板楼,南,4000,2017.11.02,27,6,南翠屏,559,2017-11-06
https://tj.lianjia.com/zufang/101100857392.html,众诚里 一室一厅 户型方正 适合居住,众诚里,1室1厅,38平米,南营门街租房,低楼层(共6层),板楼,西,2000,2017.11.02,1,1,鞍山道,257,2017-11-06
https://tj.lianjia.com/zufang/101102097672.html,观景公寓，可观水上公园景色，采光好拎包入住。,奥城公寓,1室0厅,46平米,体育中心街租房,低楼层(共29层),塔楼,北,2500,2017.10.27,1,,,,2017-11-06
https://tj.lianjia.com/zufang/101102097961.html,保盈里小区 2室1厅 交通便利 小区环境舒适 适合居住,保盈里,2室1厅,72平米,王顶堤租房,高楼层(共7层),板楼,东 西,2100,2017.11.03,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101102110837.html,修业里 小区环境良好 人文素质高 适合居住,修业里,2室1厅,55平米,桃园街租房,高楼层(共6层),板楼,南 北,2300,2017.10.26,6,,,,2017-11-06
https://tj.lianjia.com/zufang/101101573496.html,出行方便 诚心出租 楼层合适 环境安静,复元里,2室1厅,54平米,南营门街租房,中楼层(共5层),板楼,南 北,2800,2017.11.01,24,1,鞍山道,257,2017-11-06
https://tj.lianjia.com/zufang/101101702522.html,家具全齐 拎包入住  业主急租 婚房装修,海景雅苑,2室1厅,93平米,尖山租房,中楼层(共33层),板楼,南,4300,2017.11.06,18,1,土城,938,2017-11-06
https://tj.lianjia.com/zufang/101101731364.html,太阳城橙翠园 两室两厅 空房 诚意出租 出行 交通方便,太阳城橙翠园,2室1厅,105平米,太阳城租房,低楼层(共24层),板楼,南,2500,2017.11.01,18,,,,2017-11-06
